name,position in array,low,high,stepsize,optguess,minbound,maxbound,derived params
StageTemperatureSum,0,50,150,1,114.8099973,50,100,
StageTemperatureSum,1,150,400,1,318.5015874,150,400,
StageTemperatureSum,2,150,400,1,245.7313942,150,400,
StageTemperatureSum,3,50,300,1,122.2452851,50,300,
StageTemperatureSum,4,200,600,1,261.2481687,200,600,
