iso-date,tmin,tmax,tavg,globrad,precip,wind,relhumid
2010-1-30,-2.02,3.71,0.84,7.64,0.2,0.0,80.0
2010-1-31,-3.85,4.53,0.34,7.675,0.0,0.0,80.0
2010-2-1,-3.5,5.51,1.0,6.978,0.6,0.0,80.0
2010-2-2,1.24,8.03,4.63,1.665,3.5,0.0,80.0
2010-2-3,7.62,10.67,9.14,3.506,1.0,0.0,80.0
2010-2-4,5.03,9.5,7.27,7.147,4.0,0.0,80.0
2010-2-5,5.38,12.22,8.8,7.457,1.0,0.0,80.0
2010-2-6,5.12,9.21,7.17,3.756,0.0,0.0,80.0
2010-2-7,3.28,6.94,5.11,3.148,0.0,0.0,80.0
2010-2-8,1.29,3.0,2.15,1.229,1.0,0.0,80.0
2010-2-9,-2.41,-0.6,-1.51,1.906,0.0,0.0,80.0
2010-2-10,-3.1,4.14,0.52,6.497,0.5,0.0,80.0
2010-2-11,-3.84,0.43,-1.7,3.585,0.0,0.0,80.0
2010-2-12,-4.45,2.94,-0.76,10.523,0.0,0.0,80.0
2010-2-13,-2.61,1.49,-0.56,5.016,0.0,0.0,80.0
2010-2-14,-7.35,1.54,-2.9,6.991,0.0,0.0,80.0
2010-2-15,-3.53,3.4,-0.06,3.441,0.0,0.0,80.0
2010-2-16,-2.3,5.22,1.46,10.925,0.0,0.0,80.0
2010-2-17,-5.77,3.45,-1.16,3.302,0.5,0.0,80.0
2010-2-18,-0.57,9.88,4.66,5.671,1.0,0.0,80.0
2010-2-19,1.89,7.95,4.92,9.649,0.0,0.0,80.0
2010-2-20,-2.0,6.95,2.48,10.234,3.5,0.0,80.0
2010-2-21,-0.25,8.88,4.32,7.282,0.0,0.0,80.0
2010-2-22,3.22,12.6,7.91,3.309,1.0,0.0,80.0
2010-2-23,8.3,14.58,11.44,5.231,6.0,0.0,80.0
2010-2-24,6.12,12.55,9.34,6.833,5.0,0.0,80.0
2010-2-25,7.09,12.69,9.89,3.415,9.0,0.0,80.0
2010-2-26,5.28,10.73,8.01,9.214,1.5,0.0,80.0
2010-2-27,4.63,12.45,8.54,7.519,12.5,0.0,80.0
2010-2-28,4.96,9.95,7.46,4.536,6.5,0.0,80.0
2010-3-1,-1.58,10.75,4.58,9.64,0.5,0.0,80.0
2010-3-2,2.14,11.19,6.67,13.758,0.0,0.0,80.0
2010-3-3,0.9,8.6,4.75,10.919,0.0,0.0,80.0
2010-3-4,1.09,7.63,4.36,13.644,0.0,0.0,80.0
2010-3-5,-2.53,7.45,2.46,15.379,0.0,0.0,80.0
2010-3-6,-0.52,7.86,3.67,9.881,0.0,0.0,80.0
2010-3-7,-3.12,4.15,0.52,15.221,0.0,0.0,80.0
2010-3-8,-2.7,6.31,1.8,15.564,0.0,0.0,80.0
2010-3-9,-2.56,5.44,1.44,15.098,0.0,0.0,80.0
2010-3-10,-2.24,8.61,3.18,15.029,0.0,0.0,80.0
2010-3-11,-0.98,8.39,3.71,15.415,0.0,0.0,80.0
2010-3-12,2.02,6.7,4.36,5.982,0.5,0.0,80.0
2010-3-13,1.69,6.67,4.18,4.368,0.0,0.0,80.0
2010-3-14,2.86,10.56,6.71,7.492,0.0,0.0,80.0
2010-3-15,0.92,11.94,6.43,11.416,0.0,0.0,80.0
2010-3-16,-3.75,14.57,5.41,16.078,0.0,0.0,80.0
2010-3-17,1.22,17.64,9.43,14.115,0.0,0.0,80.0
2010-3-18,2.08,18.7,10.39,12.341,0.0,0.0,80.0
2010-3-19,11.39,17.51,14.45,7.702,11.5,0.0,80.0
2010-3-20,12.19,18.19,15.19,9.621,0.0,0.0,80.0
2010-3-21,7.61,13.42,10.52,8.697,0.0,0.0,80.0
2010-3-22,-1.33,15.03,6.85,13.828,0.0,0.0,80.0
2010-3-23,4.46,14.51,9.48,9.844,0.0,0.0,80.0
2010-3-24,5.52,19.06,12.29,11.164,1.0,0.0,80.0
2010-3-25,10.8,16.18,13.49,6.673,5.5,0.0,80.0
2010-3-26,5.63,13.34,9.48,9.979,0.5,0.0,80.0
2010-3-27,5.89,13.31,9.6,7.491,0.5,0.0,80.0
2010-3-28,7.99,12.53,10.26,6.207,0.5,0.0,80.0
2010-3-29,10.0,16.5,13.25,10.848,12.0,0.0,80.0
2010-3-30,4.18,12.52,8.35,10.009,7.5,0.0,80.0
2010-3-31,3.58,8.84,6.21,15.099,1.5,0.0,80.0
2010-4-1,1.89,11.64,6.77,19.195,0.0,0.0,80.0
2010-4-2,3.61,13.0,8.3,9.716,5.5,0.0,80.0
2010-4-3,4.39,12.66,8.53,13.533,7.0,0.0,80.0
2010-4-4,5.17,10.14,7.66,13.488,2.5,0.0,80.0
2010-4-5,0.34,12.88,6.61,14.375,0.0,0.0,80.0
2010-4-6,1.76,17.63,9.7,20.963,0.0,0.0,80.0
2010-4-7,2.75,15.59,9.17,10.019,0.5,0.0,80.0
2010-4-8,5.71,14.16,9.94,21.68,0.0,0.0,80.0
2010-4-9,-0.74,16.95,8.11,22.022,0.0,0.0,80.0
2010-4-10,6.43,16.39,11.41,21.476,0.0,0.0,80.0
2010-4-11,3.28,13.76,8.52,17.178,0.0,0.0,80.0
2010-4-12,2.97,13.73,8.35,15.738,1.0,0.0,80.0
2010-4-13,5.71,15.63,10.67,13.027,0.0,0.0,80.0
2010-4-14,3.49,13.66,8.57,16.391,0.0,0.0,80.0
2010-4-15,3.63,16.34,9.98,17.187,0.0,0.0,80.0
2010-4-16,3.88,13.96,8.92,22.942,0.0,0.0,80.0
2010-4-17,1.81,17.19,9.5,23.533,0.0,0.0,80.0
2010-4-18,-0.01,20.01,10.0,23.873,0.0,0.0,80.0
2010-4-19,-0.92,20.12,9.6,22.76,0.0,0.0,80.0
2010-4-20,4.07,14.6,9.34,16.585,0.0,0.0,80.0
2010-4-21,-2.13,14.91,6.39,17.971,0.0,0.0,80.0
2010-4-22,2.81,15.3,9.05,23.876,0.0,0.0,80.0
2010-4-23,2.24,18.55,10.39,25.53,0.0,0.0,80.0
2010-4-24,-0.92,22.41,10.74,25.07,0.0,0.0,80.0
2010-4-25,3.41,20.01,11.71,18.732,0.0,0.0,80.0
2010-4-26,3.66,16.69,10.18,14.844,0.0,0.0,80.0
2010-4-27,1.53,20.58,11.05,23.642,0.0,0.0,80.0
2010-4-28,2.79,24.6,13.7,23.248,0.0,0.0,80.0
2010-4-29,6.49,27.03,16.76,19.283,0.5,0.0,80.0
2010-4-30,9.32,18.09,13.71,18.114,0.0,0.0,80.0
2010-5-1,5.34,16.05,10.7,13.42,6.5,0.0,80.0
2010-5-2,7.39,13.9,10.64,15.966,1.5,0.0,80.0
2010-5-3,5.0,10.85,7.92,13.705,1.0,0.0,80.0
2010-5-4,3.07,12.55,7.81,21.18,0.0,0.0,80.0
2010-5-5,3.48,11.02,7.25,16.832,0.0,0.0,80.0
2010-5-6,3.28,14.07,8.68,20.891,0.0,0.0,80.0
2010-5-7,4.01,12.25,8.13,12.167,0.0,0.0,80.0
2010-5-8,3.69,16.18,9.94,22.417,0.0,0.0,80.0
2010-5-9,7.0,15.55,11.28,16.203,0.0,0.0,80.0
2010-5-10,5.67,14.01,9.84,11.41,2.5,0.0,80.0
2010-5-11,5.72,9.33,7.53,6.767,3.0,0.0,80.0
2010-5-12,3.47,10.07,6.77,8.66,0.0,0.0,80.0
2010-5-13,-1.12,10.44,4.66,10.906,0.0,0.0,80.0
2010-5-14,-1.78,15.91,7.07,23.788,0.0,0.0,80.0
2010-5-15,-1.19,15.69,7.25,22.964,0.0,0.0,80.0
2010-5-16,4.09,15.93,10.01,22.05,0.0,0.0,80.0
2010-5-17,8.68,17.64,13.16,19.551,0.0,0.0,80.0
2010-5-18,0.55,18.76,9.66,24.91,0.0,0.0,80.0
2010-5-19,4.71,20.01,12.36,27.317,0.0,0.0,80.0
2010-5-20,4.76,21.04,12.9,22.184,0.0,0.0,80.0
2010-5-21,7.03,23.37,15.2,26.859,0.0,0.0,80.0
2010-5-22,8.91,23.88,16.39,28.827,0.0,0.0,80.0
2010-5-23,6.94,26.48,16.71,29.414,0.0,0.0,80.0
2010-5-24,6.69,29.3,18.0,29.372,0.0,0.0,80.0
2010-5-25,8.39,29.15,18.77,20.412,7.0,0.0,80.0
2010-5-26,13.72,20.14,16.93,16.529,0.0,0.0,80.0
2010-5-27,11.71,19.94,15.83,15.94,0.0,0.0,80.0
2010-5-28,7.39,18.65,13.02,27.481,0.0,0.0,80.0
2010-5-29,4.63,16.18,10.4,10.066,0.0,0.0,80.0
2010-5-30,12.97,18.36,15.66,8.181,0.5,0.0,80.0
2010-5-31,10.76,17.54,14.15,20.659,0.0,0.0,80.0
2010-6-1,6.24,16.64,11.44,9.535,5.5,0.0,80.0
2010-6-2,11.38,20.72,16.05,18.409,0.0,0.0,80.0
2010-6-3,7.2,24.23,15.71,29.489,0.5,0.0,80.0
2010-6-4,9.23,28.09,18.66,29.619,0.0,0.0,80.0
2010-6-5,9.76,29.21,19.48,25.883,14.0,0.0,80.0
2010-6-6,13.93,21.85,17.89,19.715,5.5,0.0,80.0
2010-6-7,10.43,22.49,16.46,24.292,0.0,0.0,80.0
2010-6-8,13.2,21.67,17.44,18.437,0.5,0.0,80.0
2010-6-9,14.12,20.89,17.5,16.739,0.0,0.0,80.0
2010-6-10,15.09,21.77,18.43,7.63,17.0,0.0,80.0
2010-6-11,11.1,24.07,17.59,24.077,0.0,0.0,80.0
2010-6-12,13.59,20.31,16.95,22.185,0.0,0.0,80.0
2010-6-13,6.44,20.09,13.27,23.229,2.5,0.0,80.0
2010-6-14,10.3,19.43,14.87,13.901,11.0,0.0,80.0
2010-6-15,11.82,19.81,15.81,22.199,0.0,0.0,80.0
2010-6-16,8.72,21.24,14.98,30.803,0.0,0.0,80.0
2010-6-17,11.55,22.68,17.12,20.167,0.0,0.0,80.0
2010-6-18,12.48,19.23,15.86,16.579,4.5,0.0,80.0
2010-6-19,10.46,15.82,13.14,19.431,0.0,0.0,80.0
2010-6-20,7.08,15.84,11.46,19.121,0.0,0.0,80.0
2010-6-21,8.3,19.74,14.02,16.923,0.0,0.0,80.0
2010-6-22,5.89,22.64,14.27,24.041,0.0,0.0,80.0
2010-6-23,7.5,25.77,16.63,28.111,0.0,0.0,80.0
2010-6-24,10.62,25.38,18.0,30.159,0.0,0.0,80.0
2010-6-25,7.14,26.28,16.71,27.972,0.0,0.0,80.0
2010-6-26,11.04,28.79,19.91,29.349,0.0,0.0,80.0
2010-6-27,11.23,30.69,20.96,22.381,0.0,0.0,80.0
2010-6-28,14.11,28.67,21.39,19.369,0.0,0.0,80.0
2010-6-29,10.89,27.36,19.13,29.693,0.0,0.0,80.0
2010-6-30,9.02,30.35,19.69,29.01,0.0,0.0,80.0
2010-7-1,11.82,32.16,21.99,27.334,0.0,0.0,80.0
2010-7-2,14.23,31.78,23.01,18.96,0.0,0.0,80.0
2010-7-3,15.1,22.34,18.72,11.683,0.0,0.0,80.0
2010-7-4,6.01,26.98,16.5,30.045,0.0,0.0,80.0
2010-7-5,10.03,23.07,16.55,19.63,0.0,0.0,80.0
2010-7-6,10.51,25.26,17.89,26.032,0.0,0.0,80.0
2010-7-7,7.71,30.58,19.14,29.496,0.0,0.0,80.0
2010-7-8,9.47,33.99,21.73,29.454,2.5,0.0,80.0
2010-7-9,16.83,32.73,24.78,20.069,0.0,0.0,80.0
2010-7-10,15.34,31.02,23.18,24.326,0.0,0.0,80.0
2010-7-11,17.23,30.33,23.78,27.852,0.0,0.0,80.0
2010-7-12,17.32,26.43,21.88,20.123,0.0,0.0,80.0
2010-7-13,16.0,27.29,21.64,21.537,0.0,0.0,80.0
2010-7-14,14.73,23.76,19.25,12.085,5.0,0.0,80.0
2010-7-15,13.98,24.98,19.48,22.404,0.0,0.0,80.0
2010-7-16,15.7,22.95,19.32,16.012,0.0,0.0,80.0
2010-7-17,13.1,21.64,17.37,23.979,0.0,0.0,80.0
2010-7-18,4.21,26.97,15.59,29.102,0.0,0.0,80.0
2010-7-19,8.73,31.29,20.01,27.547,0.0,0.0,80.0
2010-7-20,11.34,32.1,21.72,21.849,0.0,0.0,80.0
2010-7-21,13.93,24.93,19.43,17.445,0.0,0.0,80.0
2010-7-22,9.81,25.08,17.45,20.136,2.0,0.0,80.0
2010-7-23,11.39,22.12,16.76,23.114,1.0,0.0,80.0
2010-7-24,9.11,25.03,17.07,18.089,0.0,0.0,80.0
2010-7-25,15.28,23.37,19.32,14.482,0.0,0.0,80.0
2010-7-26,14.41,22.94,18.68,15.485,0.0,0.0,80.0
2010-7-27,17.61,25.66,21.63,17.685,0.0,0.0,80.0
2010-7-28,17.59,24.86,21.23,25.013,0.0,0.0,80.0
2010-7-29,14.6,22.82,18.71,19.055,0.0,0.0,80.0
2010-7-30,10.7,25.73,18.21,21.913,0.0,0.0,80.0
2010-7-31,13.98,28.69,21.34,20.904,0.0,0.0,80.0
2010-8-1,13.44,22.17,17.8,12.529,0.5,0.0,80.0
2010-8-2,14.16,22.07,18.12,16.734,2.5,0.0,80.0
2010-8-3,11.24,23.62,17.43,21.156,0.5,0.0,80.0
2010-8-4,15.37,21.83,18.6,14.226,2.0,0.0,80.0
2010-8-5,11.37,21.52,16.45,20.698,0.0,0.0,80.0
2010-8-6,8.01,23.43,15.72,18.652,0.0,0.0,80.0
2010-8-7,12.81,22.46,17.64,13.6,0.0,0.0,80.0
2010-8-8,13.03,24.78,18.91,18.86,0.0,0.0,80.0
2010-8-9,8.71,26.02,17.37,17.762,0.0,0.0,80.0
2010-8-10,7.79,21.99,14.89,10.165,11.5,0.0,80.0
2010-8-11,16.99,24.08,20.53,18.634,0.0,0.0,80.0
2010-8-12,11.73,22.45,17.09,16.415,0.0,0.0,80.0
2010-8-13,11.29,20.84,16.06,15.139,5.0,0.0,80.0
2010-8-14,11.91,19.74,15.82,12.482,1.0,0.0,80.0
2010-8-15,11.17,18.16,14.66,5.168,3.5,0.0,80.0
2010-8-16,14.48,20.35,17.41,16.387,0.0,0.0,80.0
2010-8-17,15.0,18.59,16.8,7.487,0.5,0.0,80.0
2010-8-18,15.07,19.86,17.46,14.422,0.0,0.0,80.0
2010-8-19,6.74,25.82,16.28,22.987,0.0,0.0,80.0
2010-8-20,10.06,29.37,19.71,23.79,0.0,0.0,80.0
2010-8-21,13.48,28.75,21.12,22.34,0.0,0.0,80.0
2010-8-22,15.53,26.9,21.21,12.911,0.5,0.0,80.0
2010-8-23,18.42,24.64,21.53,13.782,1.0,0.0,80.0
2010-8-24,10.92,21.46,16.19,17.398,0.0,0.0,80.0
2010-8-25,8.79,21.9,15.34,11.024,0.0,0.0,80.0
2010-8-26,18.93,24.68,21.8,5.355,6.5,0.0,80.0
2010-8-27,16.17,22.49,19.33,13.312,4.4,0.0,80.0
2010-8-28,10.36,20.03,15.2,19.457,0.0,0.0,80.0
2010-8-29,10.97,18.96,14.96,10.045,2.0,0.0,80.0
2010-8-30,8.59,18.43,13.51,19.411,0.0,0.0,80.0
2010-8-31,3.9,21.65,12.77,21.343,0.0,0.0,80.0
2010-9-1,8.31,22.9,15.61,21.352,0.0,0.0,80.0
2010-9-2,10.51,24.33,17.42,20.973,0.0,0.0,80.0
2010-9-3,8.63,25.14,16.89,20.915,0.0,0.0,80.0
2010-9-4,7.05,23.93,15.49,18.677,0.0,0.0,80.0
2010-9-5,8.74,26.31,17.52,18.15,0.0,0.0,80.0
2010-9-6,13.26,20.97,17.11,7.379,4.0,0.0,80.0
2010-9-7,11.49,23.42,17.46,16.006,5.5,0.0,80.0
2010-9-8,14.36,19.16,16.76,6.513,11.5,0.0,80.0
2010-9-9,10.3,21.34,15.82,15.969,0.0,0.0,80.0
2010-9-10,9.61,23.66,16.63,16.206,0.0,0.0,80.0
2010-9-11,10.63,25.68,18.16,16.974,1.0,0.0,80.0
2010-9-12,14.72,21.1,17.91,16.171,0.0,0.0,80.0
2010-9-13,8.52,20.93,14.72,17.06,0.0,0.0,80.0
2010-9-14,14.17,22.87,18.52,15.733,4.0,0.0,80.0
2010-9-15,13.02,19.02,16.02,14.653,0.0,0.0,80.0
2010-9-16,11.03,20.37,15.7,13.551,0.0,0.0,80.0
2010-9-17,8.93,18.39,13.66,15.149,0.0,0.0,80.0
2010-9-18,3.01,18.25,10.63,15.071,0.0,0.0,80.0
2010-9-19,0.8,20.16,10.48,17.388,0.0,0.0,80.0
2010-9-20,3.15,22.51,12.83,17.793,0.0,0.0,80.0
2010-9-21,5.54,24.72,15.13,17.401,0.0,0.0,80.0
2010-9-22,3.87,28.59,16.23,16.584,0.5,0.0,80.0
2010-9-23,11.98,23.11,17.55,9.648,7.0,0.0,80.0
2010-9-24,11.77,17.43,14.6,9.339,12.0,0.0,80.0
2010-9-25,8.99,14.11,11.55,11.377,0.0,0.0,80.0
2010-9-26,6.3,13.93,10.12,8.998,15.0,0.0,80.0
2010-9-27,7.19,18.52,12.86,11.838,0.0,0.0,80.0
2010-9-28,11.32,16.75,14.04,4.769,0.0,0.0,80.0
2010-9-29,6.82,19.84,13.33,10.708,3.5,0.0,80.0
2010-9-30,11.49,17.55,14.52,10.081,0.0,0.0,80.0
2010-10-1,8.9,15.6,12.25,3.43,14.6,0.0,80.0
2010-10-2,13.82,19.61,16.71,4.892,3.0,0.0,80.0
2010-10-3,13.15,20.44,16.8,5.504,5.4,0.0,80.0
2010-10-4,14.16,20.08,17.12,4.386,10.2,0.0,80.0
2010-10-5,9.7,17.98,13.84,4.001,2.4,0.0,80.0
2010-10-6,14.71,17.43,16.07,4.917,0.0,0.0,80.0
2010-10-7,9.87,20.6,15.23,9.225,0.0,0.0,80.0
2010-10-8,10.64,21.69,16.16,10.543,0.0,0.0,80.0
2010-10-9,12.64,22.0,17.32,11.056,0.0,0.0,80.0
2010-10-10,12.13,19.05,15.59,12.808,0.0,0.0,80.0
2010-10-11,8.13,19.68,13.91,13.926,0.0,0.0,80.0
2010-10-12,6.13,17.7,11.91,13.258,0.0,0.0,80.0
2010-10-13,6.21,14.59,10.4,12.665,0.0,0.0,80.0
2010-10-14,8.96,15.93,12.45,11.615,0.0,0.0,80.0
2010-10-15,10.35,13.26,11.8,3.994,2.2,0.0,80.0
2010-10-16,9.11,13.4,11.25,7.416,1.4,0.0,80.0
2010-10-17,2.01,11.82,6.92,12.504,0.0,0.0,80.0
2010-10-18,0.45,13.9,7.17,8.486,0.0,0.0,80.0
2010-10-19,8.67,13.71,11.19,5.847,6.0,0.0,80.0
2010-10-20,4.69,11.14,7.92,10.383,0.0,0.0,80.0
2010-10-21,-3.58,12.19,4.3,11.235,0.0,0.0,80.0
2010-10-22,-0.84,14.45,6.8,9.224,0.0,0.0,80.0
2010-10-23,1.64,11.32,6.48,2.98,9.5,0.0,80.0
2010-10-24,5.7,12.93,9.31,7.643,2.0,0.0,80.0
2010-10-25,1.61,11.52,6.56,9.557,0.0,0.0,80.0
2010-10-26,-3.25,10.97,3.86,6.747,0.0,0.0,80.0
2010-10-27,8.03,13.24,10.63,5.502,0.0,0.0,80.0
2010-10-28,4.93,14.48,9.71,8.629,0.0,0.0,80.0
2010-10-29,7.09,13.87,10.48,2.854,3.0,0.0,80.0
2010-10-30,7.9,15.27,11.59,7.565,0.5,0.0,80.0
2010-10-31,8.81,16.38,12.59,7.198,0.0,0.0,80.0
2010-11-1,7.75,12.69,10.22,3.499,0.0,0.0,80.0
2010-11-2,3.75,14.57,9.16,3.12,0.0,0.0,80.0
2010-11-3,9.89,15.95,12.92,2.866,0.0,0.0,80.0
2010-11-4,12.91,17.58,15.24,6.094,0.0,0.0,80.0
2010-11-5,12.02,16.7,14.36,4.243,0.0,0.0,80.0
2010-11-6,10.73,13.1,11.91,2.206,6.0,0.0,80.0
2010-11-7,4.87,7.06,5.96,2.233,3.0,0.0,80.0
2010-11-8,2.6,10.05,6.33,2.213,11.5,0.0,80.0
2010-11-9,5.2,10.63,7.92,3.087,14.8,0.0,80.0
2010-11-10,6.0,9.43,7.71,5.093,1.4,0.0,80.0
2010-11-11,1.94,15.09,8.52,1.262,6.4,0.0,80.0
2010-11-12,9.97,15.68,12.82,2.218,4.2,0.0,80.0
2010-11-13,12.76,15.12,13.94,1.761,22.0,0.0,80.0
2010-11-14,8.87,13.64,11.25,2.79,0.8,0.0,80.0
2010-11-15,0.57,11.31,5.94,4.011,0.2,0.0,80.0
2010-11-16,-0.07,12.56,6.25,6.916,0.2,0.0,80.0
2010-11-17,2.23,5.71,3.97,1.825,2.5,0.0,80.0
2010-11-18,4.81,8.55,6.68,2.233,0.0,0.0,80.0
2010-11-19,1.25,9.01,5.13,2.951,0.0,0.0,80.0
2010-11-20,5.72,11.37,8.54,5.595,1.5,0.0,80.0
2010-11-21,3.96,7.42,5.69,2.354,1.5,0.0,80.0
2010-11-22,4.1,5.04,4.57,0.765,0.0,0.0,80.0
2010-11-23,-0.68,9.11,4.21,3.608,0.5,0.0,80.0
2010-11-24,2.53,7.73,5.13,3.966,4.0,0.0,80.0
2010-11-25,0.73,5.15,2.94,3.813,2.0,0.0,80.0
2010-11-26,-0.7,4.01,1.65,5.88,0.8,0.0,80.0
2010-11-27,-2.03,1.09,-0.47,2.901,0.0,0.0,80.0
2010-11-28,-4.79,0.09,-2.35,2.487,0.0,0.0,80.0
2010-11-29,-3.8,2.61,-0.59,7.036,0.0,0.0,80.0
2010-11-30,-5.06,-1.1,-3.08,1.585,0.0,0.0,80.0
2010-12-1,-3.71,-2.01,-2.86,1.283,0.0,0.0,80.0
2010-12-2,-4.24,-0.9,-2.57,2.012,0.0,0.0,80.0
2010-12-3,-10.81,1.77,-4.52,2.366,0.0,0.0,80.0
2010-12-4,-12.73,4.42,-4.16,2.432,0.6,0.0,80.0
2010-12-5,2.69,3.94,3.31,1.311,3.0,0.0,80.0
2010-12-6,0.32,2.09,1.2,1.843,0.0,0.0,80.0
2010-12-7,-1.22,1.33,0.06,1.581,0.0,0.0,80.0
2010-12-8,-0.35,2.83,1.24,1.088,0.5,0.0,80.0
2010-12-9,-1.41,5.66,2.13,6.044,0.5,0.0,80.0
2010-12-10,-0.67,6.57,2.95,1.635,0.0,0.0,80.0
2010-12-11,5.1,7.33,6.21,1.1,0.0,0.0,80.0
2010-12-12,3.42,7.79,5.61,4.352,0.0,0.0,80.0
2010-12-13,-3.57,1.79,-0.89,5.282,0.0,0.0,80.0
2010-12-14,-4.89,2.15,-1.37,5.274,0.5,0.0,80.0
2010-12-15,-4.68,4.55,-0.06,5.499,0.5,0.0,80.0
2010-12-16,1.99,6.26,4.13,0.847,7.0,0.0,80.0
2010-12-17,-3.95,0.63,-1.66,6.323,4.2,0.0,80.0
2010-12-18,-9.23,0.67,-4.28,1.429,3.2,0.0,80.0
2010-12-19,-6.29,6.32,0.02,2.329,9.0,0.0,80.0
2010-12-20,-1.33,2.83,0.75,3.052,3.0,0.0,80.0
2010-12-21,-3.78,0.04,-1.87,3.413,0.0,0.0,80.0
2010-12-22,-5.38,1.99,-1.69,2.449,0.5,0.0,80.0
2010-12-23,0.31,2.16,1.24,2.284,0.5,0.0,80.0
2010-12-24,0.26,2.75,1.5,2.864,0.0,0.0,80.0
2010-12-25,-7.25,2.33,-2.46,7.207,0.0,0.0,80.0
2010-12-26,-12.66,2.85,-4.91,6.002,0.0,0.0,80.0
2010-12-27,-8.25,0.88,-3.69,3.022,0.5,0.0,80.0
2010-12-28,-3.55,3.77,0.11,2.434,0.0,0.0,80.0
2010-12-29,1.28,3.88,2.58,2.706,0.0,0.0,80.0
2010-12-30,0.53,1.55,1.04,1.647,0.0,0.0,80.0
2010-12-31,-0.6,0.53,-0.03,1.066,0.0,0.0,80.0
2011-1-1,-1.88,2.82,0.47,0.828,0.0,0.0,80.0
2011-1-2,-1.48,4.45,1.49,2.805,0.0,0.0,80.0
2011-1-3,-4.82,2.28,-1.27,2.454,0.0,0.0,80.0
2011-1-4,-0.63,2.16,0.77,1.809,0.0,0.0,80.0
2011-1-5,-1.5,9.34,3.92,2.111,8.5,0.0,80.0
2011-1-6,2.44,13.72,8.08,1.558,3.5,0.0,80.0
2011-1-7,10.03,13.65,11.84,3.539,3.0,0.0,80.0
2011-1-8,9.11,11.92,10.52,1.777,4.0,0.0,80.0
2011-1-9,3.21,8.11,5.66,3.995,0.0,0.0,80.0
2011-1-10,-1.22,6.77,2.77,4.862,3.5,0.0,80.0
2011-1-11,1.25,9.68,5.46,1.752,3.0,0.0,80.0
2011-1-12,5.22,12.86,9.04,1.161,0.0,0.0,80.0
2011-1-13,12.3,13.85,13.07,1.108,0.0,0.0,80.0
2011-1-14,8.91,13.23,11.07,3.435,4.0,0.0,80.0
2011-1-15,6.65,12.01,9.33,5.381,0.0,0.0,80.0
2011-1-16,7.15,13.19,10.17,6.06,0.0,0.0,80.0
2011-1-17,6.24,11.09,8.66,2.443,2.0,0.0,80.0
2011-1-18,4.42,8.41,6.42,1.061,0.0,0.0,80.0
2011-1-19,-2.99,7.17,2.09,5.642,0.0,0.0,80.0
2011-1-20,0.19,6.23,3.21,4.605,0.0,0.0,80.0
2011-1-21,-0.39,4.75,2.18,4.843,0.0,0.0,80.0
2011-1-22,-0.61,5.73,2.56,2.579,0.0,0.0,80.0
2011-1-23,2.41,6.54,4.47,2.297,2.0,0.0,80.0
2011-1-24,3.37,7.45,5.41,2.586,0.0,0.0,80.0
2011-1-25,2.12,6.62,4.37,1.76,4.5,0.0,80.0
2011-1-26,4.8,5.68,5.24,1.386,3.0,0.0,80.0
2011-1-27,1.31,3.18,2.25,2.406,0.0,0.0,80.0
2011-1-28,-2.39,0.58,-0.91,2.316,0.0,0.0,80.0
2011-1-29,-2.3,0.47,-0.91,3.612,0.0,0.0,80.0
