iso-date,tmin,tmax,tavg,globrad,precip,wind,relhumid
2009-04-27,7.83,16.21,12.02,18.874,2.0,0.0,80.0
2009-04-28,6.54,14.19,10.37,14.313,7.0,0.0,80.0
2009-04-29,5.19,15.44,10.31,14.475,0.2,0.0,80.0
2009-04-30,1.0,19.15,10.07,21.609,0.0,0.0,80.0
2009-05-01,5.54,19.69,12.62,15.557,0.0,0.0,80.0
2009-05-02,6.55,20.58,13.56,26.246,0.2,0.0,80.0
2009-05-03,4.91,16.16,10.54,15.133,0.2,0.0,80.0
2009-05-04,5.01,15.21,10.11,19.85,0.0,0.0,80.0
2009-05-05,5.36,14.45,9.9,6.533,0.0,0.0,80.0
2009-05-06,11.06,18.62,14.84,21.555,0.2,0.0,80.0
2009-05-07,3.95,24.82,14.38,25.086,5.4,0.0,80.0
2009-05-08,12.39,17.4,14.89,8.075,0.0,0.0,80.0
2009-05-09,6.58,18.57,12.57,12.014,7.4,0.0,80.0
2009-05-10,10.05,19.41,14.73,11.364,2.4,0.0,80.0
2009-05-11,11.59,21.88,16.73,19.526,1.6,0.0,80.0
2009-05-12,15.21,24.24,19.73,24.158,0.0,0.0,80.0
2009-05-13,13.7,23.91,18.8,17.355,1.0,0.0,80.0
2009-05-14,12.11,17.95,15.03,8.936,10.6,0.0,80.0
2009-05-15,12.56,17.41,14.98,12.607,1.4,0.0,80.0
2009-05-16,7.05,20.28,13.67,15.104,4.4,0.0,80.0
2009-05-17,10.36,18.58,14.47,11.123,1.6,0.0,80.0
2009-05-18,5.47,19.86,12.66,26.942,0.0,0.0,80.0
2009-05-19,6.98,22.68,14.83,19.559,1.2,0.0,80.0
2009-05-20,5.91,23.64,14.78,25.211,0.0,0.0,80.0
2009-05-21,11.44,19.82,15.63,6.191,3.6,0.0,80.0
2009-05-22,11.56,20.96,16.26,28.152,0.0,0.0,80.0
2009-05-23,4.14,24.93,14.54,20.172,0.0,0.0,80.0
2009-05-24,11.92,29.36,20.64,26.601,0.2,0.0,80.0
2009-05-25,15.12,30.65,22.88,27.269,0.0,0.0,80.0
2009-05-26,14.03,20.48,17.25,9.357,1.8,0.0,80.0
2009-05-27,6.83,17.17,12.0,23.888,0.0,0.0,80.0
2009-05-28,12.17,20.38,16.27,9.772,0.2,0.0,80.0
2009-05-29,8.82,22.55,15.69,26.042,0.0,0.0,80.0
2009-05-30,6.84,22.86,14.85,30.359,0.0,0.0,80.0
2009-05-31,8.81,23.04,15.93,26.709,0.0,0.0,80.0
2009-06-01,8.46,25.3,16.88,24.58,2.6,0.0,80.0
2009-06-02,11.34,25.18,18.26,28.765,0.0,0.0,80.0
2009-06-03,10.35,23.14,16.75,27.13,0.0,0.0,80.0
2009-06-04,8.94,18.11,13.52,29.333,0.0,0.0,80.0
2009-06-05,3.81,19.59,11.7,24.697,1.4,0.0,80.0
2009-06-06,10.1,13.06,11.58,10.774,11.4,0.0,80.0
2009-06-07,7.05,19.42,13.24,24.204,1.4,0.0,80.0
2009-06-08,6.62,19.05,12.84,12.337,9.4,0.0,80.0
2009-06-09,11.36,22.06,16.71,23.003,5.2,0.0,80.0
2009-06-10,9.18,19.31,14.24,13.429,6.8,0.0,80.0
2009-06-11,13.22,20.29,16.75,21.273,0.0,0.0,80.0
2009-06-12,7.42,22.64,15.03,23.563,0.0,0.0,80.0
2009-06-13,8.88,25.99,17.43,28.861,0.0,0.0,80.0
2009-06-14,11.15,25.34,18.25,9.333,0.4,0.0,80.0
2009-06-15,15.79,21.67,18.73,6.347,12.2,0.0,80.0
2009-06-16,11.47,22.26,16.87,25.398,0.0,0.0,80.0
2009-06-17,6.6,26.61,16.61,28.418,0.0,0.0,80.0
2009-06-18,14.14,25.98,20.06,27.616,0.2,0.0,80.0
2009-06-19,13.32,20.79,17.05,18.304,0.2,0.0,80.0
2009-06-20,6.52,20.1,13.31,16.354,1.8,0.0,80.0
2009-06-21,9.76,21.1,15.43,23.531,0.0,0.0,80.0
2009-06-22,7.23,20.21,13.72,24.505,0.0,0.0,80.0
2009-06-23,6.53,23.61,15.07,28.164,0.0,0.0,80.0
2009-06-24,13.05,26.07,19.56,29.687,0.0,0.0,80.0
2009-06-25,12.69,26.55,19.62,18.796,0.0,0.0,80.0
2009-06-26,12.32,25.89,19.11,11.834,14.6,0.0,80.0
2009-06-27,16.11,25.6,20.86,19.648,0.0,0.0,80.0
2009-06-28,13.32,27.74,20.53,26.309,0.0,0.0,80.0
2009-06-29,14.5,30.07,22.29,26.36,0.0,0.0,80.0
2009-06-30,16.28,30.77,23.52,26.57,0.0,0.0,80.0
2009-07-01,16.48,30.67,23.58,25.811,0.0,0.0,80.0
2009-07-02,16.1,32.54,24.32,25.422,0.0,0.0,80.0
2009-07-03,17.84,28.74,23.29,24.135,0.0,0.0,80.0
2009-07-04,14.1,29.05,21.57,24.35,0.0,0.0,80.0
2009-07-05,14.52,27.98,21.25,21.228,1.0,0.0,80.0
2009-07-06,14.74,24.97,19.86,23.811,0.0,0.0,80.0
2009-07-07,15.39,23.74,19.56,22.479,4.8,0.0,80.0
2009-07-08,13.04,20.4,16.72,20.463,3.8,0.0,80.0
2009-07-09,10.42,21.32,15.87,13.858,0.0,0.0,80.0
2009-07-10,12.24,21.2,16.72,20.66,0.0,0.0,80.0
2009-07-11,12.83,23.56,18.2,14.249,0.2,0.0,80.0
2009-07-12,16.21,23.55,19.88,9.151,1.4,0.0,80.0
2009-07-13,14.82,23.92,19.37,10.528,21.4,0.0,80.0
2009-07-14,14.87,26.28,20.57,13.934,0.0,0.0,80.0
2009-07-15,13.9,26.64,20.27,24.354,0.0,0.0,80.0
2009-07-16,12.89,31.7,22.3,27.488,19.2,0.0,80.0
2009-07-17,14.89,22.02,18.45,14.643,1.6,0.0,80.0
2009-07-18,13.38,21.74,17.56,18.581,1.0,0.0,80.0
2009-07-19,14.35,21.8,18.07,16.269,0.0,0.0,80.0
2009-07-20,14.74,25.92,20.33,25.833,0.0,0.0,80.0
2009-07-21,15.31,33.93,24.62,23.691,11.4,0.0,80.0
2009-07-22,18.61,29.64,24.13,19.815,11.6,0.0,80.0
2009-07-23,16.91,25.19,21.05,14.515,14.4,0.0,80.0
2009-07-24,15.74,23.5,19.62,13.85,0.0,0.0,80.0
2009-07-25,13.14,23.37,18.26,21.574,0.2,0.0,80.0
2009-07-26,8.82,27.21,18.02,27.186,0.0,0.0,80.0
2009-07-27,11.08,27.63,19.36,13.772,4.6,0.0,80.0
2009-07-28,9.71,26.04,17.88,21.601,0.2,0.0,80.0
2009-07-29,10.16,30.16,20.16,24.675,0.0,0.0,80.0
2009-07-30,15.71,23.69,19.7,20.954,0.0,0.0,80.0
2009-07-31,12.21,25.02,18.62,23.1,0.0,0.0,80.0
2009-08-01,11.47,30.18,20.82,20.341,7.0,0.0,80.0
2009-08-02,16.64,22.02,19.33,15.285,0.8,0.0,80.0
2009-08-03,11.87,23.53,17.7,18.023,0.2,0.0,80.0
2009-08-04,7.9,26.49,17.2,26.17,0.0,0.0,80.0
2009-08-05,11.09,29.53,20.31,24.146,0.0,0.0,80.0
2009-08-06,12.47,31.23,21.85,24.538,0.0,0.0,80.0
2009-08-07,16.54,28.29,22.41,16.607,0.0,0.0,80.0
2009-08-08,16.44,27.79,22.12,18.595,0.0,0.0,80.0
2009-08-09,14.75,27.01,20.88,16.856,5.6,0.0,80.0
2009-08-10,16.67,28.03,22.35,20.801,0.2,0.0,80.0
2009-08-11,17.85,24.68,21.27,13.013,0.0,0.0,80.0
2009-08-12,13.41,28.7,21.05,23.649,0.0,0.0,80.0
2009-08-13,15.13,26.66,20.89,22.514,0.0,0.0,80.0
2009-08-14,13.1,26.56,19.83,19.126,0.0,0.0,80.0
2009-08-15,10.76,32.22,21.49,24.395,0.0,0.0,80.0
2009-08-16,14.26,33.41,23.83,20.803,0.0,0.0,80.0
2009-08-17,15.56,27.77,21.66,19.084,0.0,0.0,80.0
2009-08-18,10.95,30.18,20.56,22.118,0.0,0.0,80.0
2009-08-19,14.54,36.88,25.71,21.548,0.0,0.0,80.0
2009-08-20,19.34,35.69,27.52,21.213,0.6,0.0,80.0
2009-08-21,16.52,25.29,20.91,16.611,1.2,0.0,80.0
2009-08-22,12.8,26.38,19.59,22.068,0.0,0.0,80.0
2009-08-23,9.59,28.44,19.02,23.627,0.0,0.0,80.0
2009-08-24,9.84,31.41,20.63,13.835,1.4,0.0,80.0
2009-08-25,18.55,24.78,21.66,12.096,0.2,0.0,80.0
2009-08-26,10.38,27.77,19.07,19.234,0.0,0.0,80.0
2009-08-27,14.2,28.66,21.43,19.729,0.0,0.0,80.0
2009-08-28,15.92,24.7,20.31,17.246,0.4,0.0,80.0
2009-08-29,10.26,22.91,16.59,19.233,0.0,0.0,80.0
2009-08-30,5.3,24.89,15.1,21.994,0.0,0.0,80.0
2009-08-31,8.97,30.77,19.87,21.887,0.0,0.0,80.0
2009-09-01,16.24,24.98,20.61,4.326,10.6,0.0,80.0
2009-09-02,11.71,22.46,17.09,13.795,2.0,0.0,80.0
2009-09-03,15.84,21.53,18.69,14.092,0.2,0.0,80.0
2009-09-04,10.95,19.02,14.98,10.467,12.4,0.0,80.0
2009-09-05,9.65,19.41,14.53,15.07,0.2,0.0,80.0
2009-09-06,5.13,22.15,13.64,19.11,0.2,0.0,80.0
2009-09-07,6.64,27.74,17.19,18.165,0.0,0.0,80.0
2009-09-08,8.84,29.95,19.39,19.41,0.2,0.0,80.0
2009-09-09,7.05,29.75,18.4,18.889,0.0,0.0,80.0
2009-09-10,15.57,22.08,18.82,10.193,0.0,0.0,80.0
2009-09-11,15.13,21.9,18.52,17.255,0.0,0.0,80.0
2009-09-12,10.85,22.9,16.88,18.358,0.0,0.0,80.0
2009-09-13,8.62,20.38,14.5,18.142,0.0,0.0,80.0
2009-09-14,9.25,19.14,14.2,7.817,3.2,0.0,80.0
2009-09-15,10.95,18.46,14.71,9.993,0.0,0.0,80.0
2009-09-16,10.04,20.59,15.31,3.184,0.2,0.0,80.0
2009-09-17,15.6,19.12,17.36,1.738,1.0,0.0,80.0
2009-09-18,11.15,24.33,17.74,12.05,0.0,0.0,80.0
2009-09-19,13.71,23.41,18.56,13.002,0.2,0.0,80.0
2009-09-20,10.51,23.92,17.21,10.004,0.0,0.0,80.0
2009-09-21,12.41,23.79,18.1,14.806,0.2,0.0,80.0
2009-09-22,8.56,24.15,16.36,16.442,0.0,0.0,80.0
2009-09-23,7.2,24.0,15.6,16.181,0.2,0.0,80.0
2009-09-24,9.0,22.26,15.63,5.867,0.2,0.0,80.0
2009-09-25,10.19,22.0,16.09,14.025,0.0,0.0,80.0
2009-09-26,6.16,22.57,14.37,16.045,0.2,0.0,80.0
2009-09-27,4.93,23.67,14.3,15.654,0.0,0.0,80.0
2009-09-28,4.94,23.04,13.99,14.855,0.0,0.0,80.0
2009-09-29,5.77,20.44,13.11,14.896,0.0,0.0,80.0
2009-09-30,8.47,21.82,15.14,14.047,0.2,0.0,80.0
2009-10-01,6.2,21.15,13.67,10.685,0.0,0.0,80.0
2009-10-02,5.3,18.4,11.85,10.894,0.2,0.0,80.0
2009-10-03,1.79,19.94,10.87,13.305,0.0,0.0,80.0
2009-10-04,7.73,19.67,13.7,8.235,0.0,0.0,80.0
2009-10-05,7.41,20.55,13.98,5.803,3.2,0.0,80.0
2009-10-06,13.78,24.74,19.26,4.966,0.4,0.0,80.0
2009-10-07,14.79,28.1,21.45,9.902,0.2,0.0,80.0
2009-10-08,13.98,23.74,18.86,8.968,0.2,0.0,80.0
2009-10-09,12.3,21.56,16.93,5.515,2.4,0.0,80.0
2009-10-10,13.63,19.81,16.72,7.037,0.4,0.0,80.0
2009-10-11,4.74,17.66,11.2,6.382,0.8,0.0,80.0
2009-10-12,7.67,16.43,12.05,8.352,0.2,0.0,80.0
2009-10-13,3.24,14.29,8.77,7.07,0.2,0.0,80.0
2009-10-14,3.25,11.48,7.37,13.169,0.0,0.0,80.0
2009-10-15,-3.37,9.79,3.21,12.69,0.0,0.0,80.0
2009-10-16,-2.59,10.97,4.19,4.389,0.4,0.0,80.0
2009-10-17,1.32,13.13,7.23,9.861,2.8,0.0,80.0
2009-10-18,-2.02,11.59,4.79,11.332,0.2,0.0,80.0
2009-10-19,-4.59,12.12,3.76,11.116,0.0,0.0,80.0
2009-10-20,1.6,18.25,9.93,7.792,0.0,0.0,80.0
2009-10-21,11.46,16.84,14.15,2.916,6.6,0.0,80.0
2009-10-22,5.47,17.23,11.35,10.277,1.6,0.0,80.0
2009-10-23,7.9,16.07,11.98,5.883,0.4,0.0,80.0
2009-10-24,4.62,16.97,10.79,2.5,1.4,0.0,80.0
2009-10-25,8.0,17.15,12.57,6.557,0.4,0.0,80.0
2009-10-26,5.27,17.13,11.2,9.036,0.2,0.0,80.0
2009-10-27,1.68,17.25,9.46,8.315,0.2,0.0,80.0
2009-10-28,1.7,17.53,9.62,8.55,0.2,0.0,80.0
2009-10-29,2.4,11.5,6.95,4.793,0.2,0.0,80.0
2009-10-30,4.64,11.88,8.26,3.444,0.2,0.0,80.0
2009-10-31,2.17,15.26,8.71,6.875,0.0,0.0,80.0
2009-11-01,10.82,19.0,14.91,3.008,7.6,0.0,80.0
2009-11-02,8.09,12.6,10.34,5.556,2.0,0.0,80.0
2009-11-03,4.55,12.87,8.71,2.221,9.8,0.0,80.0
2009-11-04,7.37,13.39,10.38,7.709,0.2,0.0,80.0
2009-11-05,6.23,11.61,8.92,4.275,5.2,0.0,80.0
2009-11-06,4.18,12.1,8.14,8.225,0.8,0.0,80.0
2009-11-07,5.13,11.47,8.3,2.783,9.6,0.0,80.0
2009-11-08,1.61,10.4,6.0,5.713,0.0,0.0,80.0
2009-11-09,1.61,7.51,4.56,1.568,0.4,0.0,80.0
2009-11-10,2.18,9.37,5.77,4.302,0.2,0.0,80.0
2009-11-11,-0.94,8.02,3.54,4.382,0.4,0.0,80.0
2009-11-12,0.34,13.59,6.96,3.996,0.2,0.0,80.0
2009-11-13,9.16,18.0,13.58,3.989,0.0,0.0,80.0
2009-11-14,10.15,14.82,12.48,3.194,3.2,0.0,80.0
2009-11-15,9.07,15.4,12.23,4.006,1.6,0.0,80.0
2009-11-16,10.31,17.05,13.68,2.149,5.2,0.0,80.0
2009-11-17,7.93,11.04,9.48,0.453,7.4,0.0,80.0
2009-11-18,5.19,13.57,9.38,4.575,0.2,0.0,80.0
2009-11-19,1.02,15.51,8.27,6.344,0.2,0.0,80.0
2009-11-20,5.39,18.9,12.14,5.353,0.2,0.0,80.0
2009-11-21,8.77,18.09,13.43,3.777,1.4,0.0,80.0
2009-11-22,10.06,14.68,12.37,4.5,0.6,0.0,80.0
2009-11-23,9.03,14.2,11.61,3.062,2.2,0.0,80.0
2009-11-24,11.83,14.79,13.31,2.584,0.2,0.0,80.0
2009-11-25,7.48,13.55,10.52,3.382,2.6,0.0,80.0
2009-11-26,6.04,12.69,9.37,5.407,1.0,0.0,80.0
2009-11-27,6.23,10.99,8.61,3.393,0.2,0.0,80.0
2009-11-28,6.49,11.26,8.88,2.358,1.0,0.0,80.0
2009-11-29,7.77,10.94,9.36,1.916,0.8,0.0,80.0
2009-11-30,2.54,8.11,5.32,3.064,0.2,0.0,80.0
2009-12-01,1.13,7.12,4.13,1.16,0.8,0.0,80.0
2009-12-02,1.06,10.25,5.66,2.903,1.2,0.0,80.0
2009-12-03,6.23,11.59,8.91,2.343,3.2,0.0,80.0
2009-12-04,1.14,7.39,4.26,3.829,0.6,0.0,80.0
2009-12-05,3.13,11.64,7.38,2.64,0.8,0.0,80.0
2009-12-06,9.7,15.39,12.54,2.295,2.0,0.0,80.0
2009-12-07,4.17,10.6,7.38,2.036,1.6,0.0,80.0
2009-12-08,3.96,9.55,6.76,4.118,2.2,0.0,80.0
2009-12-09,5.59,12.48,9.04,1.363,2.2,0.0,80.0
2009-12-10,4.47,12.36,8.41,3.131,0.2,0.0,80.0
2009-12-11,0.29,8.15,4.22,1.798,0.2,0.0,80.0
2009-12-12,1.41,5.6,3.5,2.434,0.0,0.0,80.0
2009-12-13,-0.26,3.49,1.62,2.273,0.0,0.0,80.0
2009-12-14,-1.66,-0.05,-0.85,1.68,0.0,0.0,80.0
2009-12-15,-3.76,-0.21,-1.98,1.284,0.0,0.0,80.0
2009-12-16,-5.77,1.5,-2.13,3.084,0.0,0.0,80.0
2009-12-17,-10.19,-1.73,-5.96,1.44,7.0,0.0,80.0
2009-12-18,-6.09,-2.21,-4.15,2.688,2.0,0.0,80.0
2009-12-19,-14.36,-5.3,-9.83,5.075,0.0,0.0,80.0
2009-12-20,-16.08,1.48,-7.3,1.98,8.8,0.0,80.0
2009-12-21,-5.74,7.4,0.83,2.482,6.8,0.0,80.0
2009-12-22,2.0,8.16,5.08,1.19,7.0,0.0,80.0
2009-12-23,2.14,6.19,4.17,2.5,0.2,0.0,80.0
2009-12-24,1.57,11.08,6.33,1.787,7.2,0.0,80.0
2009-12-25,3.46,7.6,5.53,3.066,0.4,0.0,80.0
2009-12-26,-3.7,5.32,0.81,4.24,0.2,0.0,80.0
2009-12-27,-2.3,7.21,2.46,2.392,1.8,0.0,80.0
2009-12-28,-0.73,7.58,3.42,3.28,7.8,0.0,80.0
2009-12-29,2.96,13.68,8.32,1.947,7.0,0.0,80.0
2009-12-30,7.21,12.02,9.62,1.967,10.8,0.0,80.0
2009-12-31,5.69,8.78,7.23,1.362,1.4,0.0,80.0
2010-01-01,0.04,0.91,0.48,0.475,0.0,0.0,80.0
2010-01-02,-3.96,3.69,-0.14,4.607,0.0,0.0,80.0
2010-01-03,-2.55,4.63,1.04,5.473,0.0,0.0,80.0
2010-01-04,-7.9,-3.32,-5.61,3.131,0.0,0.0,80.0
2010-01-05,-11.03,-1.83,-6.43,5.766,0.0,0.0,80.0
2010-01-06,-11.93,-2.35,-7.14,1.558,2.4,0.0,80.0
2010-01-07,-4.29,-1.42,-2.85,3.349,0.4,0.0,80.0
2010-01-08,-10.15,-0.65,-5.4,3.74,0.0,0.0,80.0
2010-01-09,-4.13,-1.32,-2.73,2.107,0.2,0.0,80.0
2010-01-10,-2.62,-1.11,-1.87,2.056,0.4,0.0,80.0
2010-01-11,-2.43,-0.13,-1.28,2.118,0.0,0.0,80.0
2010-01-12,-1.85,0.91,-0.47,2.606,1.4,0.0,80.0
2010-01-13,-2.0,5.25,1.63,2.849,0.2,0.0,80.0
2010-01-14,-2.79,6.53,1.87,4.064,0.0,0.0,80.0
2010-01-15,0.89,2.95,1.92,1.43,0.0,0.0,80.0
2010-01-16,1.22,9.4,5.31,1.227,5.8,0.0,80.0
2010-01-17,4.9,9.97,7.44,5.108,0.2,0.0,80.0
2010-01-18,-0.25,4.39,2.07,1.601,0.0,0.0,80.0
2010-01-19,-0.86,1.86,0.5,1.857,0.0,0.0,80.0
2010-01-20,-0.24,5.99,2.88,0.855,4.6,0.0,80.0
2010-01-21,3.26,4.82,4.04,0.792,0.2,0.0,80.0
2010-01-22,0.57,7.77,4.17,4.353,0.0,0.0,80.0
2010-01-23,-0.48,4.66,2.09,3.302,0.0,0.0,80.0
2010-01-24,1.82,4.39,3.1,0.936,10.0,0.0,80.0
2010-01-25,-0.81,6.01,2.6,5.181,0.2,0.0,80.0
2010-01-26,-1.37,1.07,-0.15,1.39,0.0,0.0,80.0
2010-01-27,-6.48,1.16,-2.66,6.168,0.6,0.0,80.0
2010-01-28,-1.44,3.54,1.05,2.198,1.8,0.0,80.0
2010-01-29,1.25,5.72,3.48,1.417,8.8,0.0,80.0
