iso-date,tmin,tmax,tavg,globrad,precip,wind,relhumid
2011-4-7,8.97,26.52,17.75,21.502,0.0,0.0,80.0
2011-4-8,9.2,20.75,14.97,22.161,0.0,0.0,80.0
2011-4-9,9.42,24.32,16.87,22.62,0.0,0.0,80.0
2011-4-10,9.93,24.59,17.26,22.482,0.0,0.0,80.0
2011-4-11,9.83,24.18,17.0,21.137,0.0,0.0,80.0
2011-4-12,10.67,14.6,12.63,16.004,0.0,0.0,80.0
2011-4-13,0.77,13.2,6.98,19.723,0.0,0.0,80.0
2011-4-14,5.56,14.79,10.17,18.396,0.0,0.0,80.0
2011-4-15,3.68,15.69,9.69,23.544,0.0,0.0,80.0
2011-4-16,3.04,16.67,9.86,23.935,0.0,0.0,80.0
2011-4-17,4.43,19.36,11.89,23.964,0.0,0.0,80.0
2011-4-18,5.93,21.37,13.65,22.771,0.0,0.0,80.0
2011-4-19,3.13,22.47,12.8,23.991,0.0,0.0,80.0
2011-4-20,4.19,23.07,13.63,22.453,0.0,0.0,80.0
2011-4-21,6.84,22.67,14.76,23.125,0.0,0.0,80.0
2011-4-22,6.52,23.27,14.89,22.233,0.0,0.0,80.0
2011-4-23,5.95,23.07,14.51,20.264,0.0,0.0,80.0
2011-4-24,9.97,23.39,16.68,19.805,0.0,0.0,80.0
2011-4-25,9.78,24.38,17.08,23.306,0.0,0.0,80.0
2011-4-26,9.67,20.59,15.13,25.161,0.0,0.0,80.0
2011-4-27,9.29,19.58,14.43,16.512,8.1,0.0,80.0
2011-4-28,10.38,17.4,13.89,16.837,5.0,0.0,80.0
2011-4-29,9.85,18.49,14.17,19.705,0.2,0.0,80.0
2011-4-30,7.17,21.78,14.48,26.405,0.0,0.0,80.0
2011-5-1,7.55,22.76,15.16,25.452,0.0,0.0,80.0
2011-5-2,10.16,22.94,16.55,18.04,0.0,0.0,80.0
2011-5-3,10.73,18.0,14.37,20.352,0.0,0.0,80.0
2011-5-4,4.74,18.08,11.41,27.613,0.0,0.0,80.0
2011-5-5,4.55,22.06,13.3,28.023,0.0,0.0,80.0
2011-5-6,4.62,25.07,14.85,26.597,0.0,0.0,80.0
2011-5-7,8.33,24.97,16.65,24.165,0.0,0.0,80.0
2011-5-8,11.55,26.25,18.9,21.485,0.0,0.0,80.0
2011-5-9,13.51,28.55,21.03,25.992,0.0,0.0,80.0
2011-5-10,11.63,26.64,19.14,22.384,1.0,0.0,80.0
2011-5-11,13.73,25.13,19.43,14.974,19.1,0.0,80.0
2011-5-12,13.93,21.08,17.5,12.759,3.2,0.0,80.0
2011-5-13,6.76,20.77,13.77,28.388,0.0,0.0,80.0
2011-5-14,7.07,17.51,12.29,8.617,1.0,0.0,80.0
2011-5-15,7.38,16.91,12.14,19.593,0.2,0.0,80.0
2011-5-16,6.76,17.39,12.07,16.141,0.0,0.0,80.0
2011-5-17,5.26,22.66,13.96,24.636,0.0,0.0,80.0
2011-5-18,8.63,25.46,17.05,28.852,0.0,0.0,80.0
2011-5-19,12.21,23.79,18.0,15.28,1.0,0.0,80.0
2011-5-20,9.93,25.08,17.5,20.623,3.9,0.0,80.0
2011-5-21,11.23,25.67,18.45,27.577,0.0,0.0,80.0
2011-5-22,13.66,26.1,19.88,24.062,0.6,0.0,80.0
2011-5-23,10.55,25.08,17.81,28.836,0.0,0.0,80.0
2011-5-24,9.25,22.97,16.11,28.581,0.0,0.0,80.0
2011-5-25,9.14,25.77,17.45,30.193,0.0,0.0,80.0
2011-5-26,9.43,22.17,15.8,13.866,0.0,0.0,80.0
2011-5-27,11.3,18.23,14.77,18.129,0.2,0.0,80.0
2011-5-28,5.38,20.9,13.14,24.781,0.0,0.0,80.0
2011-5-29,6.54,25.86,16.2,29.36,0.0,0.0,80.0
2011-5-30,8.92,29.56,19.24,28.043,3.8,0.0,80.0
2011-5-31,10.89,16.92,13.91,4.571,6.0,0.0,80.0
2011-6-1,9.17,16.33,12.75,9.654,0.0,0.0,80.0
2011-6-2,9.46,21.91,15.69,13.291,0.0,0.0,80.0
2011-6-3,12.86,24.49,18.67,19.434,0.0,0.0,80.0
2011-6-4,14.17,28.09,21.13,23.835,2.0,0.0,80.0
2011-6-5,13.79,26.89,20.34,25.309,0.0,0.0,80.0
2011-6-6,13.67,23.06,18.36,20.554,4.5,0.0,80.0
2011-6-7,12.68,26.36,19.52,23.108,17.6,0.0,80.0
2011-6-8,13.49,17.81,15.65,8.844,0.4,0.0,80.0
2011-6-9,6.89,18.61,12.75,12.577,0.0,0.0,80.0
2011-6-10,10.18,19.49,14.83,13.379,3.2,0.0,80.0
2011-6-11,10.67,20.89,15.78,23.065,0.0,0.0,80.0
2011-6-12,7.44,22.07,14.76,27.435,0.6,0.0,80.0
2011-6-13,13.26,24.38,18.82,16.13,0.0,0.0,80.0
2011-6-14,12.27,24.89,18.58,15.618,0.0,0.0,80.0
2011-6-15,15.98,26.77,21.38,19.802,0.0,0.0,80.0
2011-6-16,12.48,22.1,17.29,9.788,12.9,0.0,80.0
2011-6-17,9.86,21.46,15.66,16.98,9.3,0.0,80.0
2011-6-18,12.99,20.91,16.95,20.124,0.0,0.0,80.0
2011-6-19,11.58,20.31,15.95,20.506,0.2,0.0,80.0
2011-6-20,13.66,25.56,19.61,18.651,0.0,0.0,80.0
2011-6-21,13.65,29.31,21.48,23.238,0.2,0.0,80.0
2011-6-22,15.65,24.76,20.21,12.801,0.4,0.0,80.0
2011-6-23,11.9,21.6,16.75,21.109,0.0,0.0,80.0
2011-6-24,8.56,22.19,15.38,23.12,0.0,0.0,80.0
2011-6-25,7.98,27.46,17.72,28.153,0.0,0.0,80.0
2011-6-26,12.34,31.33,21.84,30.569,0.0,0.0,80.0
2011-6-27,15.21,34.85,25.03,28.446,0.0,0.0,80.0
2011-6-28,16.44,35.81,26.13,27.139,0.8,0.0,80.0
2011-6-29,17.98,20.53,19.26,6.811,0.0,0.0,80.0
2011-6-30,13.37,23.6,18.48,28.321,0.0,0.0,80.0
2011-7-1,10.08,23.39,16.73,26.682,0.0,0.0,80.0
2011-7-2,9.98,23.07,16.52,30.646,0.0,0.0,80.0
2011-7-3,10.06,25.34,17.7,31.138,0.0,0.0,80.0
2011-7-4,12.76,28.46,20.61,27.081,0.0,0.0,80.0
2011-7-5,11.83,31.28,21.55,29.77,0.0,0.0,80.0
2011-7-6,19.27,26.08,22.67,14.954,0.0,0.0,80.0
2011-7-7,11.76,20.82,16.29,6.161,31.5,0.0,80.0
2011-7-8,12.0,24.87,18.44,27.983,0.0,0.0,80.0
2011-7-9,11.87,23.56,17.71,12.29,0.8,0.0,80.0
2011-7-10,14.15,23.16,18.66,11.805,2.4,0.0,80.0
2011-7-11,13.26,27.46,20.36,29.418,0.0,0.0,80.0
2011-7-12,16.73,30.52,23.63,20.694,10.9,0.0,80.0
2011-7-13,15.08,18.92,17.0,5.165,4.2,0.0,80.0
2011-7-14,9.08,21.4,15.24,22.461,0.0,0.0,80.0
2011-7-15,8.87,24.49,16.68,25.27,0.0,0.0,80.0
2011-7-16,10.67,25.85,18.26,21.981,9.1,0.0,80.0
2011-7-17,13.8,18.51,16.16,11.972,2.6,0.0,80.0
2011-7-18,11.49,19.91,15.7,12.655,2.8,0.0,80.0
2011-7-19,10.39,18.71,14.55,11.88,7.5,0.0,80.0
2011-7-20,12.48,20.2,16.34,14.393,7.6,0.0,80.0
2011-7-21,13.67,21.91,17.79,18.064,2.6,0.0,80.0
2011-7-22,14.38,20.39,17.39,12.202,0.6,0.0,80.0
2011-7-23,11.86,19.59,15.72,16.405,9.4,0.0,80.0
2011-7-24,8.68,19.8,14.24,17.561,0.2,0.0,80.0
2011-7-25,12.68,20.12,16.4,12.72,0.0,0.0,80.0
2011-7-26,13.06,21.17,17.12,7.362,6.0,0.0,80.0
2011-7-27,13.68,23.07,18.38,18.207,0.0,0.0,80.0
2011-7-28,15.16,20.91,18.04,11.135,1.0,0.0,80.0
2011-7-29,12.27,24.18,18.23,21.428,0.0,0.0,80.0
2011-7-30,15.66,22.28,18.97,23.886,0.0,0.0,80.0
2011-7-31,11.86,22.79,17.32,24.212,0.0,0.0,80.0
2011-8-1,9.96,26.27,18.12,28.135,0.0,0.0,80.0
2011-8-2,12.04,29.14,20.59,26.277,0.6,0.0,80.0
2011-8-3,18.65,25.59,22.12,12.778,0.6,0.0,80.0
2011-8-4,17.05,27.87,22.46,20.497,3.2,0.0,80.0
2011-8-5,18.57,24.07,21.32,12.963,6.9,0.0,80.0
2011-8-6,17.86,22.45,20.16,7.198,26.2,0.0,80.0
2011-8-7,15.76,22.68,19.22,19.806,0.0,0.0,80.0
2011-8-8,13.09,20.91,17.0,16.602,0.0,0.0,80.0
2011-8-9,11.97,20.5,16.23,20.181,0.0,0.0,80.0
2011-8-10,9.07,22.39,15.73,25.583,0.0,0.0,80.0
2011-8-11,8.85,25.77,17.31,23.92,0.0,0.0,80.0
2011-8-12,12.75,22.47,17.61,10.577,0.0,0.0,80.0
2011-8-13,14.26,27.45,20.86,21.505,0.0,0.0,80.0
2011-8-14,14.77,24.55,19.66,8.438,19.2,0.0,80.0
2011-8-15,17.16,23.39,20.27,15.424,1.6,0.0,80.0
2011-8-16,12.66,26.28,19.47,23.423,0.0,0.0,80.0
2011-8-17,14.43,29.32,21.88,23.826,28.8,0.0,80.0
2011-8-18,18.63,28.51,23.57,20.203,1.8,0.0,80.0
2011-8-19,17.74,29.5,23.62,19.892,0.0,0.0,80.0
2011-8-20,18.1,30.81,24.45,22.769,0.0,0.0,80.0
2011-8-21,19.64,32.33,25.98,15.919,0.0,0.0,80.0
2011-8-22,19.32,34.02,26.67,22.966,0.0,0.0,80.0
2011-8-23,17.22,32.63,24.93,22.056,0.0,0.0,80.0
2011-8-24,18.85,24.85,21.85,12.796,0.2,0.0,80.0
2011-8-25,17.05,22.96,20.01,10.438,5.0,0.0,80.0
2011-8-26,13.3,23.87,18.59,6.431,18.7,0.0,80.0
2011-8-27,11.28,19.71,15.5,12.421,0.2,0.0,80.0
2011-8-28,7.58,22.77,15.18,20.684,0.0,0.0,80.0
2011-8-29,9.26,22.18,15.72,17.676,0.0,0.0,80.0
2011-8-30,10.47,21.66,16.07,20.977,0.0,0.0,80.0
2011-8-31,10.55,24.03,17.29,20.361,0.0,0.0,80.0
2011-9-1,12.75,26.56,19.66,16.374,0.0,0.0,80.0
2011-9-2,16.95,29.57,23.26,19.451,0.0,0.0,80.0
2011-9-3,15.74,28.56,22.15,15.009,0.0,0.0,80.0
2011-9-4,18.56,22.58,20.57,6.698,3.0,0.0,80.0
2011-9-5,12.99,22.4,17.7,17.159,0.0,0.0,80.0
2011-9-6,7.68,22.98,15.33,20.203,0.0,0.0,80.0
2011-9-7,15.76,22.48,19.12,11.621,0.0,0.0,80.0
2011-9-8,11.78,22.76,17.27,12.688,4.8,0.0,80.0
2011-9-9,17.25,25.75,21.5,11.796,0.0,0.0,80.0
2011-9-10,14.24,29.76,22.0,18.683,0.2,0.0,80.0
2011-9-11,18.55,24.34,21.45,6.801,1.6,0.0,80.0
2011-9-12,10.57,25.09,17.83,17.26,0.0,0.0,80.0
2011-9-13,17.96,24.16,21.06,10.005,1.4,0.0,80.0
2011-9-14,10.95,21.18,16.06,16.915,0.0,0.0,80.0
2011-9-15,8.96,22.34,15.65,19.058,0.0,0.0,80.0
2011-9-16,8.83,24.53,16.68,10.808,0.6,0.0,80.0
2011-9-17,15.45,22.38,18.91,8.483,3.4,0.0,80.0
2011-9-18,10.79,17.59,14.19,13.859,1.8,0.0,80.0
2011-9-19,10.58,18.83,14.7,13.474,1.6,0.0,80.0
2011-9-20,6.18,20.68,13.43,18.622,0.0,0.0,80.0
2011-9-21,7.06,22.46,14.76,17.315,0.0,0.0,80.0
2011-9-22,8.37,21.08,14.72,11.4,0.0,0.0,80.0
2011-9-23,9.95,21.86,15.9,17.783,0.0,0.0,80.0
2011-9-24,7.71,23.53,15.62,14.256,0.0,0.0,80.0
2011-9-25,11.04,26.97,19.0,16.264,0.0,0.0,80.0
2011-9-26,10.92,27.98,19.45,15.445,0.0,0.0,80.0
2011-9-27,13.62,26.77,20.2,14.908,0.0,0.0,80.0
2011-9-28,14.53,26.47,20.5,16.198,0.0,0.0,80.0
2011-9-29,10.72,27.46,19.09,15.981,0.0,0.0,80.0
2011-9-30,11.41,27.47,19.44,15.711,0.0,0.0,80.0
2011-10-1,9.91,26.77,18.34,15.771,0.2,0.0,80.0
2011-10-2,9.69,26.76,18.23,15.618,0.0,0.0,80.0
2011-10-3,8.8,26.68,17.74,15.462,0.0,0.0,80.0
2011-10-4,7.23,26.96,17.09,14.97,0.0,0.0,80.0
2011-10-5,10.76,22.68,16.72,11.16,0.0,0.0,80.0
2011-10-6,7.67,20.98,14.32,7.192,3.8,0.0,80.0
2011-10-7,8.5,14.72,11.61,9.961,0.8,0.0,80.0
2011-10-8,5.86,12.02,8.94,3.218,4.6,0.0,80.0
2011-10-9,9.28,14.01,11.64,3.754,3.8,0.0,80.0
2011-10-10,11.76,19.87,15.82,6.735,0.0,0.0,80.0
2011-10-11,13.67,16.45,15.06,4.19,0.0,0.0,80.0
2011-10-12,13.36,16.06,14.71,3.004,0.0,0.0,80.0
2011-10-13,12.56,17.9,15.23,7.308,0.4,0.0,80.0
2011-10-14,8.54,16.17,12.36,13.773,0.0,0.0,80.0
2011-10-15,3.72,16.95,10.33,12.9,0.0,0.0,80.0
2011-10-16,3.01,17.35,10.18,12.716,0.0,0.0,80.0
2011-10-17,5.11,18.05,11.58,8.445,0.4,0.0,80.0
2011-10-18,5.25,19.82,12.54,10.359,16.7,0.0,80.0
2011-10-19,5.58,9.31,7.45,4.415,9.9,0.0,80.0
2011-10-20,2.15,10.2,6.17,7.887,0.8,0.0,80.0
2011-10-21,0.54,9.68,5.11,7.701,0.0,0.0,80.0
2011-10-22,1.84,11.26,6.55,6.231,0.0,0.0,80.0
2011-10-23,1.34,15.48,8.41,10.014,0.0,0.0,80.0
2011-10-24,1.55,18.28,9.92,9.72,17.3,0.0,80.0
2011-10-25,8.98,14.09,11.54,3.744,5.1,0.0,80.0
2011-10-26,3.47,15.68,9.57,9.103,0.2,0.0,80.0
2011-10-27,2.25,18.87,10.56,9.967,0.0,0.0,80.0
2011-10-28,9.35,14.67,12.01,2.723,0.0,0.0,80.0
2011-10-29,9.16,16.67,12.92,5.215,0.0,0.0,80.0
2011-10-30,10.94,16.38,13.66,4.189,0.0,0.0,80.0
2011-10-31,10.33,16.06,13.2,3.372,0.2,0.0,80.0
2011-11-1,4.96,15.97,10.46,4.643,3.8,0.0,80.0
2011-11-2,9.67,19.46,14.57,5.759,0.0,0.0,80.0
2011-11-3,13.26,15.16,14.21,2.076,18.5,0.0,80.0
2011-11-4,10.67,13.9,12.29,1.58,24.6,0.0,80.0
2011-11-5,8.86,15.27,12.06,3.157,1.0,0.0,80.0
2011-11-6,6.57,16.47,11.52,7.892,0.2,0.0,80.0
2011-11-7,8.65,10.67,9.66,1.199,0.4,0.0,80.0
2011-11-8,9.47,11.24,10.36,2.034,0.6,0.0,80.0
2011-11-9,7.27,8.13,7.7,1.535,0.0,0.0,80.0
2011-11-10,7.05,9.64,8.35,2.14,0.4,0.0,80.0
2011-11-11,6.06,7.73,6.89,1.576,0.2,0.0,80.0
2011-11-12,6.65,12.06,9.36,4.935,0.2,0.0,80.0
2011-11-13,3.34,7.25,5.29,2.657,0.0,0.0,80.0
2011-11-14,3.34,5.75,4.54,2.262,0.0,0.0,80.0
2011-11-15,3.05,4.63,3.84,1.968,0.0,0.0,80.0
2011-11-16,1.36,4.13,2.75,2.08,0.0,0.0,80.0
2011-11-17,3.32,10.45,6.88,4.678,0.2,0.0,80.0
2011-11-18,2.57,6.66,4.62,2.471,0.2,0.0,80.0
2011-11-19,3.34,8.25,5.79,2.689,0.6,0.0,80.0
2011-11-20,3.22,13.24,8.23,6.728,0.0,0.0,80.0
2011-11-21,4.72,15.35,10.04,6.399,0.0,0.0,80.0
2011-11-22,3.33,14.24,8.79,6.33,0.0,0.0,80.0
2011-11-23,2.45,13.47,7.96,6.797,0.0,0.0,80.0
2011-11-24,0.98,3.82,2.4,1.986,0.0,0.0,80.0
2011-11-25,1.07,3.78,2.42,1.681,0.0,0.0,80.0
2011-11-26,3.28,5.64,4.46,1.694,0.0,0.0,80.0
2011-11-27,4.49,8.65,6.57,3.102,0.0,0.0,80.0
2011-11-28,5.36,10.03,7.7,3.093,0.0,0.0,80.0
2011-11-29,2.55,12.41,7.48,5.528,1.2,0.0,80.0
2011-11-30,6.64,12.26,9.45,3.954,0.2,0.0,80.0
2011-12-1,4.63,14.35,9.49,5.031,0.0,0.0,80.0
2011-12-2,6.75,11.28,9.02,1.707,0.2,0.0,80.0
2011-12-3,3.74,8.89,6.32,0.864,9.3,0.0,80.0
2011-12-4,6.88,12.19,9.54,1.477,14.3,0.0,80.0
2011-12-5,4.68,8.7,6.69,4.338,0.4,0.0,80.0
2011-12-6,3.16,8.7,5.93,3.152,0.2,0.0,80.0
2011-12-7,5.76,11.41,8.59,1.516,4.2,0.0,80.0
2011-12-8,2.05,10.51,6.28,4.845,0.0,0.0,80.0
2011-12-9,7.94,11.18,9.56,1.028,1.0,0.0,80.0
2011-12-10,5.51,6.55,6.03,1.186,3.0,0.0,80.0
2011-12-11,3.51,8.15,5.83,3.007,4.6,0.0,80.0
2011-12-12,3.68,9.21,6.45,3.779,1.0,0.0,80.0
2011-12-13,1.47,9.47,5.47,1.551,1.6,0.0,80.0
2011-12-14,5.35,10.79,8.07,2.529,6.2,0.0,80.0
2011-12-15,3.66,9.41,6.54,3.281,17.5,0.0,80.0
2011-12-16,5.18,11.4,8.29,0.893,10.0,0.0,80.0
2011-12-17,2.68,5.63,4.16,2.528,3.8,0.0,80.0
2011-12-18,0.25,4.42,2.33,2.591,1.6,0.0,80.0
2011-12-19,-1.65,4.51,1.43,5.172,2.2,0.0,80.0
2011-12-20,-0.62,5.39,2.38,2.675,1.2,0.0,80.0
2011-12-21,1.47,5.39,3.43,1.001,5.0,0.0,80.0
2011-12-22,4.07,11.8,7.94,2.012,0.0,0.0,80.0
2011-12-23,6.86,8.76,7.81,1.065,4.6,0.0,80.0
2011-12-24,0.67,6.71,3.69,4.189,0.0,0.0,80.0
2011-12-25,-1.13,6.9,2.89,2.885,0.2,0.0,80.0
2011-12-26,-1.25,8.27,3.51,3.021,0.0,0.0,80.0
2011-12-27,0.33,3.01,1.67,1.115,0.0,0.0,80.0
2011-12-28,-0.79,3.52,1.36,1.6,0.6,0.0,80.0
2011-12-29,1.53,7.2,4.37,3.89,4.6,0.0,80.0
2011-12-30,4.06,7.6,5.83,2.478,9.7,0.0,80.0
2011-12-31,2.54,11.99,7.27,1.87,0.6,0.0,80.0
2012-1-1,10.15,12.49,11.32,2.044,3.8,0.0,80.0
2012-1-2,5.07,9.78,7.42,1.267,3.9,0.0,80.0
2012-1-3,1.56,8.3,4.93,3.384,11.5,0.0,80.0
2012-1-4,4.55,8.71,6.63,4.885,4.6,0.0,80.0
2012-1-5,3.98,10.9,7.44,1.536,14.0,0.0,80.0
2012-1-6,1.49,7.71,4.6,5.087,0.0,0.0,80.0
2012-1-7,-0.04,7.41,3.69,1.068,0.8,0.0,80.0
2012-1-8,4.98,7.5,6.24,2.185,0.2,0.0,80.0
2012-1-9,1.27,8.11,4.69,2.887,0.0,0.0,80.0
2012-1-10,3.95,9.48,6.71,2.473,0.0,0.0,80.0
2012-1-11,3.54,4.86,4.2,1.448,0.0,0.0,80.0
2012-1-12,1.42,2.39,1.91,0.789,0.2,0.0,80.0
2012-1-13,1.24,6.28,3.76,2.411,0.0,0.0,80.0
2012-1-14,-1.04,4.66,1.81,6.954,0.0,0.0,80.0
2012-1-15,-2.83,4.75,0.96,6.99,0.0,0.0,80.0
2012-1-16,-4.44,4.15,-0.15,6.927,0.0,0.0,80.0
2012-1-17,-8.17,-3.07,-5.62,2.32,0.0,0.0,80.0
2012-1-18,-5.28,1.39,-1.95,2.036,0.0,0.0,80.0
2012-1-19,-2.75,8.99,3.12,2.352,2.2,0.0,80.0
2012-1-20,5.55,8.31,6.93,2.909,3.0,0.0,80.0
2012-1-21,5.69,11.7,8.7,3.863,2.0,0.0,80.0
2012-1-22,5.75,8.9,7.33,2.244,1.6,0.0,80.0
2012-1-23,4.87,9.0,6.94,2.72,0.4,0.0,80.0
2012-1-24,4.95,6.71,5.83,1.888,4.0,0.0,80.0
2012-1-25,3.64,6.78,5.21,1.448,0.2,0.0,80.0
2012-1-26,6.16,7.58,6.87,1.536,2.0,0.0,80.0
2012-1-27,3.93,8.91,6.42,4.805,0.0,0.0,80.0
2012-1-28,-1.23,3.9,1.33,2.135,0.0,0.0,80.0
2012-1-29,0.56,2.29,1.43,2.112,0.0,0.0,80.0
2012-1-30,0.05,1.38,0.71,1.482,0.0,0.0,80.0
2012-1-31,-0.83,1.19,0.18,2.651,0.0,0.0,80.0
